region,date,sessions,add_to_carts,checkouts,total_orders
Baja California,1/29/2024,1470.5,44.2,39.1,3.4
Sonora,2/4/2024,1467.1,62.9,57.8,0
Tamaulipas,6/22/2024,1467.1,56.1,27.2,8.5
Morelos,9/27/2024,1465.4,52.7,18.7,1.7
Sonora,2/26/2024,1465.4,64.6,61.2,15.3
Aguascalientes,9/7/2024,1465.4,49.3,13.6,1.7
Morelos,12/18/2023,1465.4,51,42.5,3.4
Tamaulipas,2/4/2024,1465.4,69.7,47.6,0
Michoacán,5/13/2024,1465.4,54.4,28.9,11.9
Hidalgo,11/9/2024,1465.4,35.7,27.2,3.4
Tamaulipas,1/7/2024,1463.7,52.7,22.1,0
San Luis Potosí,8/5/2024,1463.7,44.2,25.5,5.1
Morelos,4/21/2024,1463.7,40.8,20.4,5.1
Hidalgo,11/30/2024,1462,44.2,30.6,10.2
Tamaulipas,1/12/2024,1462,76.5,39.1,10.2
Quintana Roo,1/15/2024,1462,66.3,45.9,8.5
Morelos,4/27/2024,1462,34,15.3,5.1
Tamaulipas,1/9/2024,1460.3,57.8,34,1.7
Yucatán,6/3/2024,1460.3,40.8,30.6,6.8
Chihuahua,2/15/2024,1460.3,56.1,56.1,6.8
Michoacán,5/14/2024,1460.3,56.1,23.8,1.7
Chihuahua,1/7/2024,1460.3,52.7,40.8,5.1
Yucatán,1/5/2024,1460.3,52.7,57.8,5.1
Sonora,1/29/2024,1458.6,44.2,37.4,5.1
Morelos,9/21/2024,1458.6,52.7,20.4,1.7
Guerrero,4/2/2024,1458.6,49.3,42.5,8.5
Tamaulipas,2/18/2024,1458.6,51,32.3,3.4
Tamaulipas,3/31/2024,1458.6,45.9,20.4,1.7
Tamaulipas,6/23/2024,1458.6,57.8,13.6,6.8
Yucatán,1/6/2024,1458.6,69.7,52.7,10.2
Tabasco,3/22/2024,1456.9,47.6,27.2,6.8
Morelos,9/25/2024,1456.9,42.5,17,5.1
San Luis Potosí,10/25/2024,1456.9,42.5,6.8,0
Tamaulipas,6/3/2024,1456.9,35.7,13.6,1.7
Sinaloa,1/27/2024,1456.9,66.3,37.4,8.5
Coahuila,5/10/2024,1456.9,52.7,25.5,1.7
Quintana Roo,2/12/2024,1456.9,57.8,57.8,10.2
Nayarit,5/15/2024,1455.2,42.5,10.2,1.7
Baja California,1/13/2024,1455.2,49.3,37.4,0
Chihuahua,2/16/2024,1455.2,66.3,57.8,6.8
Tabasco,4/23/2024,1455.2,30.6,13.6,1.7
Sinaloa,12/30/2023,1453.5,62.9,35.7,8.5
Sonora,2/20/2024,1453.5,62.9,52.7,8.5
Yucatán,12/30/2023,1453.5,62.9,37.4,3.4
Yucatán,1/2/2024,1453.5,52.7,49.3,5.1
Yucatán,2/11/2024,1453.5,49.3,47.6,5.1
Tabasco,4/19/2024,1453.5,32.3,11.9,3.4
Morelos,9/17/2024,1453.5,39.1,25.5,13.6
Morelos,4/26/2024,1451.8,40.8,17,6.8
Baja California,1/28/2024,1451.8,56.1,39.1,0
Tabasco,12/21/2023,1450.1,47.6,45.9,3.4
Yucatán,2/10/2024,1450.1,35.7,44.2,5.1
Yucatán,1/23/2024,1450.1,59.5,59.5,10.2
Chihuahua,2/4/2024,1450.1,51,45.9,5.1
Guerrero,7/21/2024,1450.1,81.6,35.7,5.1
Michoacán,3/13/2024,1448.4,59.5,18.7,3.4
Tamaulipas,5/27/2024,1446.7,40.8,13.6,1.7
Morelos,6/29/2024,1446.7,40.8,27.2,10.2
Michoacán,5/27/2024,1446.7,40.8,35.7,8.5
Sinaloa,1/4/2024,1446.7,66.3,52.7,10.2
Tamaulipas,6/19/2024,1446.7,51,13.6,3.4
Tabasco,12/16/2023,1446.7,56.1,62.9,10.2
Morelos,9/13/2024,1445,32.3,22.1,6.8
Nayarit,11/25/2024,1445,39.1,17,5.1
Coahuila,6/2/2024,1445,204,181.9,5.1
San Luis Potosí,10/2/2024,1445,66.3,18.7,0
Coahuila,1/7/2024,1445,54.4,61.2,6.8
Baja California,2/26/2024,1445,47.6,32.3,0
Yucatán,5/26/2024,1445,52.7,20.4,5.1
Tabasco,6/21/2024,1445,56.1,18.7,8.5
Chihuahua,5/10/2024,1443.3,34,17,5.1
Tamaulipas,5/24/2024,1443.3,45.9,32.3,3.4
Coahuila,1/1/2024,1443.3,42.5,30.6,3.4
San Luis Potosí,10/21/2024,1443.3,54.4,15.3,5.1
San Luis Potosí,9/9/2024,1443.3,49.3,18.7,3.4
Tamaulipas,3/29/2024,1443.3,39.1,13.6,5.1
San Luis Potosí,10/14/2024,1443.3,28.9,13.6,1.7
Querétaro,1/31/2024,1441.6,57.8,35.7,5.1
Michoacán,6/24/2024,1441.6,59.5,23.8,6.8
Quintana Roo,2/25/2024,1439.9,56.1,47.6,8.5
Chihuahua,2/28/2024,1439.9,42.5,32.3,6.8
Guerrero,8/1/2024,1439.9,54.4,39.1,6.8
Chiapas,7/23/2024,1439.9,74.8,37.4,6.8
Morelos,3/25/2024,1439.9,44.2,17,5.1
Querétaro,2/23/2024,1439.9,57.8,44.2,1.7
Hidalgo,8/27/2024,1438.2,39.1,11.9,3.4
Morelos,4/16/2024,1438.2,30.6,17,1.7
Durango,11/20/2024,1438.2,34,17,5.1
Sonora,5/28/2024,1438.2,59.5,44.2,13.6
Tamaulipas,2/16/2024,1438.2,49.3,35.7,3.4
Hidalgo,7/11/2024,1436.5,44.2,22.1,3.4
Tabasco,9/14/2024,1436.5,32.3,27.2,3.4
Morelos,3/4/2024,1436.5,64.6,23.8,1.7
Baja California Sur,11/25/2024,1436.5,49.3,18.7,3.4
Chihuahua,2/11/2024,1436.5,49.3,45.9,8.5
Quintana Roo,1/20/2024,1436.5,66.3,73.1,10.2
Baja California,1/14/2024,1436.5,52.7,37.4,5.1
Quintana Roo,1/29/2024,1434.8,54.4,57.8,6.8
Yucatán,2/21/2024,1434.8,61.2,68,8.5
Tamaulipas,6/5/2024,1434.8,32.3,11.9,3.4
Chiapas,10/30/2024,1434.8,40.8,15.3,5.1
Hidalgo,7/20/2024,1434.8,62.9,34,10.2
Coahuila,2/11/2024,1434.8,66.3,47.6,5.1
Hidalgo,7/2/2024,1434.8,57.8,18.7,5.1
Zacatecas,11/25/2024,1433.1,40.8,17,6.8
Aguascalientes,9/5/2024,1433.1,51,5.1,0
Quintana Roo,1/13/2024,1433.1,64.6,64.6,11.9
Chihuahua,2/5/2024,1433.1,59.5,56.1,3.4
Tamaulipas,2/2/2024,1433.1,62.9,56.1,5.1
Aguascalientes,5/17/2024,1433.1,57.8,20.4,3.4
Sonora,1/16/2024,1431.4,62.9,30.6,1.7
Morelos,7/7/2024,1431.4,44.2,25.5,8.5
Coahuila,2/12/2024,1431.4,45.9,42.5,1.7
Yucatán,12/28/2023,1431.4,71.4,73.1,10.2
Sonora,2/17/2024,1431.4,42.5,37.4,1.7
Tamaulipas,6/4/2024,1431.4,39.1,8.5,0
Durango,11/13/2024,1431.4,49.3,15.3,1.7
Tamaulipas,7/25/2024,1429.7,86.7,44.2,6.8
Morelos,3/8/2024,1429.7,34,6.8,1.7
Sinaloa,12/29/2023,1429.7,44.2,32.3,3.4
Michoacán,5/28/2024,1429.7,44.2,23.8,5.1
Tabasco,4/28/2024,1429.7,52.7,18.7,1.7
Michoacán,6/8/2024,1429.7,42.5,20.4,0
Querétaro,1/24/2024,1429.7,56.1,45.9,5.1
Tamaulipas,1/21/2024,1428,44.2,25.5,3.4
Nayarit,11/15/2024,1428,51,35.7,10.2
Guerrero,7/11/2024,1428,56.1,22.1,6.8
Chiapas,10/31/2024,1428,37.4,15.3,3.4
Tabasco,3/8/2024,1428,47.6,22.1,3.4
Durango,11/12/2024,1428,39.1,17,0
Michoacán,6/23/2024,1428,69.7,27.2,6.8
Guerrero,5/21/2024,1428,49.3,34,8.5
Coahuila,1/10/2024,1426.3,56.1,49.3,5.1
Chihuahua,2/9/2024,1426.3,56.1,49.3,5.1
San Luis Potosí,12/5/2023,1426.3,59.5,51,10.2
Tabasco,12/7/2023,1424.6,57.8,35.7,3.4
Hidalgo,9/3/2024,1424.6,61.2,25.5,3.4
Morelos,3/18/2024,1424.6,57.8,44.2,3.4
San Luis Potosí,7/10/2024,1421.2,51,42.5,6.8
Hidalgo,9/12/2024,1421.2,37.4,10.2,0
Morelos,10/29/2024,1421.2,35.7,13.6,1.7
Sonora,5/25/2024,1421.2,61.2,35.7,6.8
Hidalgo,11/4/2024,1419.5,40.8,22.1,3.4
Michoacán,2/1/2024,1419.5,71.4,61.2,6.8
Tamaulipas,5/25/2024,1419.5,39.1,18.7,3.4
Michoacán,6/26/2024,1419.5,47.6,22.1,5.1
Baja California,2/10/2024,1419.5,35.7,25.5,1.7
Tabasco,6/25/2024,1417.8,69.7,18.7,3.4
Tabasco,7/6/2024,1417.8,49.3,25.5,3.4
Guerrero,9/8/2024,1417.8,39.1,11.9,1.7
Chihuahua,1/17/2024,1417.8,57.8,49.3,6.8
Hidalgo,4/1/2024,1417.8,54.4,25.5,0
Baja California,7/25/2024,1417.8,88.4,47.6,8.5
Morelos,12/21/2023,1416.1,64.6,42.5,0
Oaxaca,11/30/2024,1416.1,39.1,35.7,15.3
Quintana Roo,1/8/2024,1416.1,69.7,45.9,5.1
Sonora,2/11/2024,1416.1,57.8,57.8,6.8
Yucatán,1/4/2024,1416.1,79.9,56.1,10.2
Guerrero,7/26/2024,1416.1,88.4,49.3,13.6
Quintana Roo,2/15/2024,1414.4,57.8,54.4,3.4
Querétaro,12/29/2023,1412.7,74.8,56.1,8.5
San Luis Potosí,7/29/2024,1412.7,56.1,42.5,8.5
San Luis Potosí,10/20/2024,1412.7,45.9,18.7,5.1
Tamaulipas,6/25/2024,1412.7,73.1,23.8,3.4
Tamaulipas,2/6/2024,1412.7,37.4,30.6,1.7
Tamaulipas,6/7/2024,1412.7,37.4,18.7,1.7
Chiapas,11/2/2024,1412.7,47.6,5.1,0
Morelos,12/14/2023,1412.7,51,51,3.4
Chihuahua,1/9/2024,1411,61.2,49.3,8.5
Morelos,4/6/2024,1411,39.1,17,3.4
Aguascalientes,11/7/2024,1411,51,20.4,3.4
Coahuila,1/9/2024,1411,39.1,13.6,1.7
Tabasco,3/18/2024,1411,45.9,34,3.4
Coahuila,1/21/2024,1411,59.5,42.5,6.8
San Luis Potosí,7/9/2024,1409.3,52.7,13.6,3.4
Tabasco,6/24/2024,1407.6,59.5,15.3,1.7
Aguascalientes,11/4/2024,1407.6,34,10.2,3.4
Quintana Roo,3/30/2024,1407.6,71.4,20.4,5.1
Coahuila,2/19/2024,1407.6,54.4,42.5,3.4
Tabasco,3/7/2024,1407.6,39.1,27.2,10.2
Coahuila,1/18/2024,1407.6,54.4,54.4,5.1
Hidalgo,8/1/2024,1407.6,57.8,22.1,3.4
Chihuahua,1/8/2024,1405.9,52.7,42.5,3.4
Colima,11/18/2024,1405.9,66.3,49.3,11.9
Coahuila,6/1/2024,1405.9,200.6,178.5,0
Zacatecas,12/3/2024,1404.2,49.3,27.2,10.2
Chihuahua,2/17/2024,1404.2,64.6,35.7,1.7
Querétaro,1/11/2024,1402.5,57.8,40.8,13.6
Morelos,3/27/2024,1402.5,40.8,25.5,6.8
Tabasco,6/11/2024,1402.5,44.2,20.4,1.7
Yucatán,3/30/2024,1400.8,61.2,37.4,8.5
Michoacán,1/8/2024,1400.8,51,34,5.1
Michoacán,3/2/2024,1400.8,49.3,30.6,5.1
San Luis Potosí,10/10/2024,1400.8,30.6,13.6,1.7
Tabasco,4/25/2024,1400.8,51,20.4,5.1
Michoacán,1/2/2024,1400.8,76.5,73.1,8.5
Guerrero,3/24/2024,1399.1,61.2,23.8,6.8
Aguascalientes,7/23/2024,1399.1,61.2,34,1.7
Aguascalientes,5/23/2024,1399.1,52.7,25.5,6.8
Tlaxcala,11/23/2024,1399.1,28.9,8.5,0
Querétaro,2/10/2024,1399.1,64.6,56.1,3.4
Tabasco,3/20/2024,1399.1,61.2,17,3.4
Baja California,5/30/2024,1399.1,57.8,27.2,6.8
Morelos,3/26/2024,1399.1,57.8,22.1,8.5
Morelos,9/18/2024,1397.4,56.1,15.3,6.8
Quintana Roo,1/10/2024,1397.4,47.6,40.8,5.1
Guerrero,7/14/2024,1395.7,39.1,11.9,0
Tabasco,4/6/2024,1395.7,39.1,10.2,1.7
Tamaulipas,2/27/2024,1395.7,34,30.6,1.7
Tabasco,3/3/2024,1395.7,54.4,22.1,3.4
Tabasco,6/10/2024,1395.7,45.9,13.6,5.1
Chihuahua,6/2/2024,1395.7,35.7,22.1,3.4
Michoacán,6/21/2024,1395.7,49.3,15.3,3.4
Sinaloa,6/1/2024,1395.7,51,23.8,1.7
Zacatecas,11/13/2024,1394,39.1,23.8,3.4
Oaxaca,11/7/2024,1394,44.2,6.8,3.4
Yucatán,1/26/2024,1394,61.2,51,3.4
Tabasco,5/24/2024,1394,47.6,47.6,5.1
Tabasco,4/30/2024,1394,39.1,11.9,3.4
Tamaulipas,6/15/2024,1392.3,30.6,20.4,3.4
Coahuila,3/30/2024,1392.3,56.1,30.6,3.4
Morelos,3/19/2024,1392.3,56.1,23.8,1.7
Coahuila,2/5/2024,1392.3,54.4,39.1,3.4
Sinaloa,2/14/2024,1390.6,51,40.8,8.5
Tabasco,4/13/2024,1390.6,54.4,23.8,1.7
Aguascalientes,11/9/2024,1390.6,35.7,22.1,3.4
San Luis Potosí,7/20/2024,1390.6,49.3,25.5,5.1
Tamaulipas,6/26/2024,1390.6,59.5,25.5,5.1
Hidalgo,7/1/2024,1388.9,51,18.7,1.7
Tabasco,2/29/2024,1388.9,45.9,17,6.8
Tamaulipas,2/5/2024,1388.9,57.8,39.1,0
Zacatecas,11/12/2024,1388.9,30.6,6.8,3.4
Morelos,6/12/2024,1388.9,49.3,17,1.7
Tabasco,4/11/2024,1388.9,37.4,15.3,1.7
Quintana Roo,1/12/2024,1387.2,57.8,35.7,5.1
Tamaulipas,2/11/2024,1387.2,42.5,34,3.4
Oaxaca,11/12/2024,1387.2,54.4,18.7,1.7
Sonora,5/26/2024,1387.2,51,34,5.1
Morelos,12/20/2023,1385.5,45.9,51,5.1
Tabasco,2/8/2024,1385.5,42.5,51,3.4
Campeche,11/14/2024,1385.5,45.9,18.7,1.7
Chihuahua,1/18/2024,1385.5,68,34,3.4
Hidalgo,10/16/2024,1385.5,39.1,8.5,1.7
Guerrero,10/28/2024,1385.5,42.5,11.9,3.4
Coahuila,1/16/2024,1383.8,39.1,27.2,0
Tabasco,3/25/2024,1383.8,40.8,25.5,5.1
Guerrero,4/3/2024,1383.8,40.8,13.6,5.1
Coahuila,2/16/2024,1383.8,51,44.2,1.7
Sonora,1/7/2024,1383.8,56.1,57.8,15.3
Sinaloa,2/22/2024,1383.8,52.7,35.7,0
Baja California,1/2/2024,1383.8,39.1,32.3,5.1
Quintana Roo,7/13/2024,1383.8,51,18.7,3.4
Sinaloa,1/5/2024,1383.8,68,40.8,5.1
Guerrero,8/31/2024,1383.8,44.2,27.2,3.4
Morelos,12/17/2023,1382.1,62.9,56.1,5.1
Baja California Sur,11/26/2024,1382.1,61.2,20.4,5.1
Coahuila,2/4/2024,1382.1,49.3,39.1,1.7
Sonora,2/2/2024,1382.1,42.5,23.8,0
Sonora,1/9/2024,1382.1,30.6,23.8,0
Michoacán,1/3/2024,1382.1,76.5,62.9,5.1
Hidalgo,8/5/2024,1382.1,47.6,27.2,6.8
Quintana Roo,3/29/2024,1380.4,59.5,28.9,6.8
Tabasco,9/15/2024,1380.4,44.2,11.9,1.7
Tamaulipas,1/29/2024,1380.4,44.2,40.8,3.4
San Luis Potosí,8/1/2024,1378.7,71.4,13.6,3.4
Quintana Roo,1/22/2024,1378.7,44.2,28.9,6.8
Guerrero,10/30/2024,1378.7,35.7,27.2,3.4
Querétaro,1/27/2024,1378.7,61.2,59.5,6.8
San Luis Potosí,8/27/2024,1377,25.5,15.3,3.4
Durango,11/19/2024,1377,40.8,15.3,3.4
Chihuahua,1/21/2024,1377,42.5,39.1,3.4
San Luis Potosí,7/2/2024,1377,44.2,17,3.4
Chihuahua,1/6/2024,1377,35.7,32.3,8.5
Michoacán,1/18/2024,1375.3,45.9,35.7,3.4
Morelos,12/19/2023,1375.3,59.5,52.7,3.4
Quintana Roo,2/7/2024,1375.3,78.2,69.7,5.1
Tabasco,4/24/2024,1375.3,40.8,27.2,5.1
Tamaulipas,3/30/2024,1373.6,34,11.9,6.8
San Luis Potosí,10/11/2024,1373.6,37.4,22.1,5.1
Tabasco,6/19/2024,1373.6,66.3,22.1,5.1
Chihuahua,2/2/2024,1373.6,51,42.5,0
Sinaloa,5/27/2024,1371.9,52.7,51,6.8
Sonora,5/10/2024,1371.9,35.7,13.6,5.1
Guerrero,7/12/2024,1371.9,52.7,6.8,0
Tabasco,3/21/2024,1371.9,62.9,27.2,3.4
Sinaloa,12/28/2023,1371.9,64.6,47.6,1.7
Baja California,6/2/2024,1370.2,40.8,25.5,3.4
Sonora,6/1/2024,1370.2,68,44.2,5.1
Quintana Roo,1/14/2024,1370.2,64.6,56.1,1.7
Yucatán,2/22/2024,1370.2,61.2,62.9,5.1
Sinaloa,1/30/2024,1368.5,57.8,42.5,1.7
Coahuila,2/6/2024,1368.5,56.1,44.2,5.1
Aguascalientes,7/22/2024,1368.5,79.9,35.7,11.9
Baja California,1/6/2024,1368.5,37.4,27.2,1.7
Tamaulipas,5/28/2024,1368.5,34,17,3.4
Oaxaca,11/6/2024,1366.8,42.5,17,3.4
Chiapas,9/6/2024,1366.8,32.3,11.9,1.7
Baja California,1/5/2024,1366.8,51,39.1,5.1
Baja California,2/21/2024,1366.8,39.1,30.6,5.1
Morelos,4/19/2024,1366.8,34,23.8,5.1
Chiapas,8/27/2024,1366.8,45.9,13.6,1.7
Zacatecas,11/21/2024,1366.8,44.2,17,5.1
Guerrero,10/31/2024,1365.1,40.8,17,3.4
Sonora,1/19/2024,1365.1,61.2,25.5,0
Guerrero,5/5/2024,1365.1,34,15.3,1.7
Sonora,1/11/2024,1365.1,61.2,35.7,6.8
Coahuila,1/8/2024,1365.1,44.2,30.6,6.8
Tamaulipas,2/15/2024,1365.1,44.2,25.5,1.7
Michoacán,2/8/2024,1363.4,45.9,47.6,8.5
Tamaulipas,1/22/2024,1363.4,37.4,34,8.5
Tabasco,3/12/2024,1363.4,40.8,25.5,6.8
Hidalgo,4/2/2024,1361.7,57.8,27.2,8.5
Aguascalientes,10/17/2024,1361.7,45.9,8.5,0
Chiapas,10/29/2024,1361.7,54.4,27.2,3.4
Tabasco,4/7/2024,1361.7,44.2,22.1,5.1
Sinaloa,2/21/2024,1361.7,51,44.2,5.1
Quintana Roo,1/21/2024,1360,57.8,42.5,10.2
Chiapas,9/8/2024,1360,42.5,13.6,3.4
Yucatán,12/29/2023,1360,64.6,69.7,6.8
Chihuahua,5/31/2024,1360,69.7,27.2,8.5
Tamaulipas,1/16/2024,1360,39.1,42.5,3.4
Guerrero,8/2/2024,1358.3,51,23.8,6.8
Coahuila,1/13/2024,1358.3,44.2,30.6,1.7
Tabasco,6/23/2024,1358.3,57.8,13.6,3.4
Chihuahua,1/28/2024,1356.6,64.6,32.3,3.4
Michoacán,2/18/2024,1356.6,44.2,47.6,6.8
Morelos,6/17/2024,1354.9,78.2,22.1,10.2
Morelos,3/12/2024,1354.9,40.8,13.6,1.7
Morelos,6/10/2024,1354.9,62.9,23.8,11.9
Sonora,2/10/2024,1354.9,49.3,42.5,1.7
Coahuila,2/17/2024,1354.9,44.2,40.8,3.4
Michoacán,3/30/2024,1354.9,62.9,37.4,8.5
Hidalgo,7/12/2024,1354.9,57.8,17,3.4
Tamaulipas,6/8/2024,1353.2,51,20.4,0
Michoacán,6/15/2024,1353.2,45.9,34,3.4
Chihuahua,3/2/2024,1353.2,51,20.4,3.4
Yucatán,5/31/2024,1353.2,45.9,27.2,8.5
Baja California,1/31/2024,1353.2,39.1,37.4,1.7
San Luis Potosí,10/13/2024,1353.2,49.3,13.6,3.4
Chihuahua,2/3/2024,1351.5,64.6,45.9,1.7
Morelos,4/14/2024,1351.5,42.5,30.6,8.5
Chiapas,10/17/2024,1351.5,56.1,15.3,5.1
Tabasco,3/26/2024,1351.5,69.7,40.8,1.7
Baja California,1/30/2024,1351.5,39.1,30.6,3.4
Baja California,2/11/2024,1351.5,54.4,47.6,1.7
Yucatán,2/24/2024,1351.5,54.4,57.8,8.5
Coahuila,1/15/2024,1351.5,51,35.7,3.4
Tabasco,2/27/2024,1349.8,37.4,27.2,6.8
Colima,11/16/2024,1349.8,79.9,35.7,8.5
Sonora,1/28/2024,1349.8,32.3,27.2,1.7
Nayarit,11/26/2024,1349.8,34,13.6,3.4
Baja California,1/4/2024,1348.1,35.7,30.6,0
Guerrero,10/17/2024,1348.1,30.6,18.7,5.1
Morelos,4/11/2024,1348.1,51,25.5,1.7
Michoacán,5/25/2024,1346.4,44.2,23.8,1.7
Tamaulipas,1/18/2024,1346.4,45.9,44.2,10.2
Tabasco,6/8/2024,1346.4,64.6,39.1,8.5
Hidalgo,10/20/2024,1346.4,30.6,23.8,6.8
San Luis Potosí,8/31/2024,1346.4,57.8,13.6,1.7
Michoacán,2/16/2024,1346.4,54.4,35.7,1.7
Tabasco,1/9/2024,1344.7,57.8,57.8,10.2
Chihuahua,2/23/2024,1344.7,45.9,35.7,3.4
San Luis Potosí,4/3/2024,1343,51,18.7,5.1
Tabasco,3/1/2024,1343,47.6,17,5.1
Chiapas,10/1/2024,1343,54.4,11.9,5.1
Michoacán,1/9/2024,1343,62.9,35.7,10.2
Baja California,2/14/2024,1343,34,30.6,3.4
Tabasco,2/6/2024,1341.3,47.6,59.5,5.1
San Luis Potosí,5/23/2024,1341.3,49.3,27.2,8.5
Tamaulipas,2/10/2024,1341.3,44.2,49.3,8.5
Chihuahua,1/22/2024,1341.3,37.4,20.4,5.1
Querétaro,5/28/2024,1339.6,54.4,27.2,11.9
Coahuila,2/7/2024,1339.6,76.5,56.1,3.4
Chiapas,7/13/2024,1339.6,39.1,22.1,3.4
Hidalgo,7/14/2024,1339.6,61.2,28.9,3.4
San Luis Potosí,10/3/2024,1339.6,57.8,18.7,3.4
Tabasco,3/5/2024,1339.6,56.1,22.1,3.4
Morelos,6/11/2024,1337.9,73.1,13.6,1.7
Hidalgo,3/11/2024,1337.9,35.7,8.5,3.4
Guerrero,7/20/2024,1337.9,66.3,22.1,6.8
Tamaulipas,5/10/2024,1337.9,27.2,11.9,0
Colima,11/22/2024,1337.9,34,13.6,0
Baja California,2/24/2024,1336.2,40.8,45.9,3.4
Morelos,7/5/2024,1336.2,40.8,22.1,0
Baja California,2/25/2024,1334.5,49.3,42.5,1.7
Chihuahua,1/19/2024,1334.5,37.4,28.9,3.4
San Luis Potosí,7/27/2024,1334.5,68,23.8,8.5
Quintana Roo,2/5/2024,1334.5,64.6,61.2,3.4
Baja California Sur,11/21/2024,1334.5,44.2,20.4,0
Hidalgo,11/3/2024,1334.5,35.7,5.1,0
Tabasco,1/29/2024,1332.8,56.1,37.4,0
Hidalgo,7/26/2024,1332.8,61.2,37.4,17
Michoacán,6/22/2024,1332.8,49.3,10.2,1.7
Zacatecas,12/2/2024,1332.8,56.1,32.3,5.1
Morelos,3/15/2024,1332.8,54.4,23.8,8.5
Morelos,3/28/2024,1332.8,56.1,25.5,8.5
San Luis Potosí,10/15/2024,1332.8,39.1,15.3,6.8
Zacatecas,11/28/2024,1332.8,28.9,8.5,1.7
Coahuila,2/15/2024,1332.8,57.8,32.3,1.7
Guerrero,8/8/2024,1331.1,40.8,18.7,5.1
Morelos,6/18/2024,1331.1,57.8,18.7,1.7
Yucatán,5/29/2024,1331.1,54.4,30.6,6.8
Tamaulipas,5/26/2024,1331.1,37.4,15.3,5.1
Morelos,3/22/2024,1331.1,49.3,23.8,1.7
Michoacán,12/8/2023,1329.4,44.2,45.9,3.4
Guerrero,5/1/2024,1329.4,17,23.8,5.1
San Luis Potosí,4/2/2024,1329.4,35.7,25.5,11.9
Chihuahua,2/27/2024,1329.4,47.6,45.9,5.1
Campeche,11/25/2024,1329.4,37.4,18.7,6.8
Michoacán,5/26/2024,1329.4,35.7,23.8,6.8
Chihuahua,2/10/2024,1329.4,62.9,47.6,1.7
Baja California,2/3/2024,1329.4,61.2,39.1,3.4
Quintana Roo,2/6/2024,1329.4,91.8,85,8.5
Yucatán,12/27/2023,1329.4,59.5,40.8,8.5
Baja California,12/29/2023,1329.4,39.1,35.7,5.1
Hidalgo,5/21/2024,1329.4,37.4,32.3,6.8
Chiapas,8/5/2024,1327.7,47.6,15.3,1.7
Morelos,4/23/2024,1327.7,37.4,10.2,1.7
Querétaro,2/2/2024,1327.7,47.6,40.8,1.7
Tabasco,6/26/2024,1327.7,66.3,39.1,6.8
Michoacán,2/26/2024,1327.7,44.2,42.5,6.8
Yucatán,5/30/2024,1326,61.2,28.9,6.8
Quintana Roo,1/28/2024,1326,64.6,56.1,3.4
Michoacán,1/21/2024,1326,57.8,47.6,3.4
Tabasco,1/8/2024,1326,62.9,64.6,8.5
Zacatecas,11/20/2024,1326,37.4,13.6,1.7
Hidalgo,7/27/2024,1326,78.2,49.3,17
Sonora,2/21/2024,1326,74.8,64.6,3.4
Hidalgo,8/7/2024,1324.3,78.2,35.7,8.5
Sinaloa,5/24/2024,1324.3,52.7,40.8,11.9
Tabasco,1/17/2024,1324.3,45.9,32.3,5.1
Chiapas,5/18/2024,1324.3,56.1,15.3,6.8
Hidalgo,9/1/2024,1324.3,51,23.8,3.4
San Luis Potosí,9/12/2024,1324.3,34,8.5,1.7
Morelos,6/16/2024,1324.3,57.8,20.4,5.1
Coahuila,1/25/2024,1322.6,27.2,18.7,0
Chihuahua,6/1/2024,1322.6,49.3,28.9,5.1
Guerrero,8/6/2024,1320.9,39.1,8.5,1.7
Hidalgo,4/3/2024,1320.9,57.8,20.4,1.7
Tabasco,12/22/2023,1320.9,54.4,49.3,0
Michoacán,1/10/2024,1320.9,47.6,35.7,3.4
Quintana Roo,7/14/2024,1320.9,51,37.4,10.2
San Luis Potosí,8/26/2024,1320.9,34,8.5,5.1
Coahuila,2/27/2024,1320.9,42.5,34,5.1
Morelos,3/3/2024,1320.9,56.1,22.1,3.4
Querétaro,5/27/2024,1320.9,52.7,18.7,6.8
Tamaulipas,2/7/2024,1319.2,45.9,39.1,10.2
Quintana Roo,1/9/2024,1319.2,71.4,40.8,3.4
Hidalgo,8/31/2024,1319.2,52.7,28.9,8.5
San Luis Potosí,9/1/2024,1319.2,37.4,17,3.4
Tabasco,3/16/2024,1319.2,73.1,44.2,6.8
Quintana Roo,1/24/2024,1319.2,57.8,56.1,8.5
Hidalgo,9/11/2024,1319.2,61.2,32.3,17
Tabasco,2/2/2024,1319.2,47.6,37.4,3.4
Chihuahua,2/20/2024,1317.5,35.7,37.4,3.4
Morelos,3/17/2024,1317.5,59.5,35.7,11.9
Tabasco,6/9/2024,1317.5,61.2,20.4,1.7
Coahuila,1/12/2024,1315.8,49.3,34,10.2
Querétaro,2/14/2024,1315.8,61.2,59.5,6.8
Tabasco,2/28/2024,1315.8,64.6,35.7,1.7
Coahuila,1/17/2024,1315.8,56.1,35.7,5.1
Sinaloa,1/2/2024,1314.1,45.9,39.1,8.5
Guerrero,7/29/2024,1314.1,52.7,17,3.4
Puebla,12/24/2023,1314.1,61.2,42.5,6.8
Tlaxcala,11/17/2024,1314.1,47.6,40.8,10.2
Hidalgo,7/10/2024,1314.1,49.3,30.6,5.1
Colima,11/15/2024,1314.1,59.5,47.6,6.8
Tamaulipas,1/17/2024,1312.4,44.2,28.9,3.4
Hidalgo,10/21/2024,1312.4,34,27.2,8.5
Hidalgo,7/15/2024,1312.4,40.8,18.7,1.7
